Category,Forum Name,Title,Ravelry Link/Message,Tags,Catbox link,Column 1,Column 8,Column 9
Designer A–F,claire-garland-dot-pebbles,Parrot,https://www.ravelry.com/patterns/library/parrot-14,stuffed toy,https://files.catbox.moe/c5un4z.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Parrot,https://www.ravelry.com/patterns/library/parrot-14,stuffed toy,https://files.catbox.moe/c5un4z.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Nuthatch,https://www.ravelry.com/patterns/library/nuthatch-2,stuffed toy,https://files.catbox.moe/m9l0mz.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Nuthatch,https://www.ravelry.com/patterns/library/nuthatch-2,stuffed toy,https://files.catbox.moe/m9l0mz.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Newt,https://www.ravelry.com/patterns/library/newt-2,,https://files.catbox.moe/urvgrx.pdf,,,
Designer A–F,claire-garland-dot-pebbles,New Kitten,https://www.ravelry.com/patterns/library/new-kitten,stuffed toy,https://files.catbox.moe/wvis47.pdf,,,
Designer A–F,claire-garland-dot-pebbles,New Kitten,https://www.ravelry.com/patterns/library/new-kitten,stuffed toy,https://files.catbox.moe/wvis47.pdf,,,
Designer A–F,claire-garland-dot-pebbles,New Born Puppy,https://www.ravelry.com/patterns/library/new-born-puppy,stuffed toy,https://files.catbox.moe/190lms.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Mr Toad,https://www.ravelry.com/patterns/library/mr-toad,stuffed toy,https://files.catbox.moe/8rtqeg.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Mr Badger,https://www.ravelry.com/patterns/library/mr-badger-2,stuffed toy,https://files.catbox.moe/5pyqyh.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Mr Badger,https://www.ravelry.com/patterns/library/mr-badger-2,stuffed toy,https://files.catbox.moe/5pyqyh.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Moley,https://www.ravelry.com/patterns/library/moley-2,stuffed toy,https://files.catbox.moe/fl3a6a.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Miss Moppets Mouse,https://www.ravelry.com/patterns/library/miss-moppets-mouse,stuffed toy,https://files.catbox.moe/t7xnj1.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Miss Moppets Mouse,https://www.ravelry.com/patterns/library/miss-moppets-mouse,stuffed toy,https://files.catbox.moe/t7xnj1.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Mini Red Squirrel,https://www.ravelry.com/patterns/library/mini-red-squirrel,stuffed toy,https://files.catbox.moe/pir8zh.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Magical Woodland Knits: Knitting patterns for 12 wonderfully lifelike animals,https://www.ravelry.com/patterns/sources/magical-woodland-knits-knitting-patterns-for-12-wonderfully-lifelike-animals/patterns,stuffed toy,https://files.catbox.moe/f3taeg.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Lucky Duckling,https://www.ravelry.com/patterns/library/lucky-duckling,,https://files.catbox.moe/qlodde.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Little Elephant,https://www.ravelry.com/patterns/library/little-elephant-14,,https://files.catbox.moe/vahzns.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Little Blue Bunny,https://www.ravelry.com/patterns/library/little-blue-bunny,stuffed toy,https://files.catbox.moe/ydyywd.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Little Badger,https://www.ravelry.com/patterns/library/little-badger-3,,,,,
Designer A–F,claire-garland-dot-pebbles,Little Baby Bunny,https://www.ravelry.com/patterns/library/little-baby-bunny-2,stuffed toy,https://files.catbox.moe/0eaarr.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Lady Duck,https://www.ravelry.com/patterns/library/lady-duck,stuffed toy,https://files.catbox.moe/brcgxu.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Lady Duck,https://www.ravelry.com/patterns/library/lady-duck,stuffed toy,https://files.catbox.moe/brcgxu.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Knitting Peter Rabbit,https://www.ravelry.com/patterns/sources/knitting-peter-rabbit,stuffed toy,https://files.catbox.moe/o21kie.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Knitted Dog Lurcher,https://www.ravelry.com/patterns/library/knitted-dog-lurcher,stuffed toy,https://files.catbox.moe/k2qpy3.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Knitted Dog Lurcher,https://www.ravelry.com/patterns/library/knitted-dog-lurcher,stuffed toy,https://files.catbox.moe/k2qpy3.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Kitten,https://www.ravelry.com/patterns/library/kitten-17,stuffed toy,https://files.catbox.moe/q6wb96.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Kitten,https://www.ravelry.com/patterns/library/kitten-17,stuffed toy,https://files.catbox.moe/q6wb96.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Itty Bitty Kitty,https://www.ravelry.com/patterns/library/itty-bitty-kitty-10,stuffed toy,https://files.catbox.moe/dcaqxl.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Holland Lop Rabbit,https://www.ravelry.com/patterns/library/holland-lop-rabbit,stuffed toy,https://files.catbox.moe/cbnzdy.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Hen,https://www.ravelry.com/patterns/library/hen-7,stuffed toy,https://files.catbox.moe/369v84.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Hen,https://www.ravelry.com/patterns/library/hen-7,stuffed toy,https://files.catbox.moe/369v84.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Hare a doorstop Pet,https://www.ravelry.com/patterns/library/hare-a-doorstop-pet,stuffed toy,https://files.catbox.moe/7vg3eq.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Hare a doorstop Pet,https://www.ravelry.com/patterns/library/hare-a-doorstop-pet,stuffed toy,https://files.catbox.moe/7vg3eq.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Guinea Pig,https://www.ravelry.com/patterns/library/guinea-pig-18,stuffed toy,https://files.catbox.moe/iypldm.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Guinea Pig,https://www.ravelry.com/patterns/library/guinea-pig-18,stuffed toy,https://files.catbox.moe/iypldm.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Grey Kitten Calico Cat,https://www.ravelry.com/patterns/library/grey-kitten-calico-cat,stuffed toy,https://files.catbox.moe/b4mnmv.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Grey Kitten Calico Cat,https://www.ravelry.com/patterns/library/grey-kitten-calico-cat,stuffed toy,https://files.catbox.moe/b4mnmv.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Frog and Toad,https://www.ravelry.com/patterns/library/frog-and-toad-4,stuffed toy,https://files.catbox.moe/bec6jk.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Frog and Toad,https://www.ravelry.com/patterns/library/frog-and-toad-4,stuffed toy,https://files.catbox.moe/bec6jk.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Frog,https://www.ravelry.com/patterns/library/frog-48,,https://files.catbox.moe/q56lsg.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Fox Doll,https://www.ravelry.com/patterns/library/fox-doll-4,,https://files.catbox.moe/6dytyw.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Fox Cub,https://www.ravelry.com/patterns/library/fox-cub,stuffed toy,https://files.catbox.moe/wot8rk.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Fawn,https://www.ravelry.com/patterns/library/fawn-8,stuffed toy,https://files.catbox.moe/vspakf.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Fawn,https://www.ravelry.com/patterns/library/fawn-8,stuffed toy,https://files.catbox.moe/vspakf.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Croc Doll,https://www.ravelry.com/patterns/library/croc-doll,,https://files.catbox.moe/hsvrgn.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Chameleon,https://www.ravelry.com/patterns/library/chameleon-26,stuffed toy,https://files.catbox.moe/3l7588.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Chameleon,https://www.ravelry.com/patterns/library/chameleon-26,stuffed toy,https://files.catbox.moe/3l7588.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Cat,https://www.ravelry.com/patterns/library/cat-48,stuffed toy,https://files.catbox.moe/n8qjg2.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Cat,https://www.ravelry.com/patterns/library/cat-48,stuffed toy,https://files.catbox.moe/n8qjg2.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Black Otter Rex,https://www.ravelry.com/patterns/library/black-otter-rex,stuffed toy,https://files.catbox.moe/4z8vwl.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Black Kitten,https://www.ravelry.com/patterns/library/black-kitten,stuffed toy,https://files.catbox.moe/gw7thv.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Black Kitten,https://www.ravelry.com/patterns/library/black-kitten,stuffed toy,https://files.catbox.moe/gw7thv.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Bees Are Beautiful,https://www.ravelry.com/patterns/library/bees-are-beautiful,stuffed toy,https://files.catbox.moe/0bhrcm.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Bees Are Beautiful,https://www.ravelry.com/patterns/library/bees-are-beautiful,stuffed toy,https://files.catbox.moe/0bhrcm.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Beagle Puppy,https://www.ravelry.com/patterns/library/beagle-puppy-2,stuffed toy,https://files.catbox.moe/w98rka.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Beagle Puppy,https://www.ravelry.com/patterns/library/beagle-puppy-2,stuffed toy,https://files.catbox.moe/w98rka.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Bat,https://www.ravelry.com/patterns/library/bat-36,,https://files.catbox.moe/mednun.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Baby Penguin,https://www.ravelry.com/patterns/library/baby-penguin-22,stuffed toy,https://files.catbox.moe/hv0bn3.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Baby Penguin,https://www.ravelry.com/patterns/library/baby-penguin-22,stuffed toy,https://files.catbox.moe/hv0bn3.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Baby bunny,https://www.ravelry.com/patterns/library/baby-bunny-19,stuffed toy,https://files.catbox.moe/0eaarr.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Baby Bunny,https://www.ravelry.com/patterns/library/baby-bunny-19,stuffed toy,https://files.catbox.moe/7d7usw.pdf,,,
Designer A–F,claire-garland-dot-pebbles,Baby Bunny,https://www.ravelry.com/patterns/library/baby-bunny-19,stuffed toy,https://files.catbox.moe/7d7usw.pdf,,,
Designer A–F,claire-jackson,The Patchwork Pullover,https://www.ravelry.com/patterns/library/the-patchwork-pullover,Pullover,https://files.catbox.moe/kqskvh.pdf,,,
Designer A–F,claire-jackson,Tee of Dreams,https://www.ravelry.com/patterns/library/tee-of-dreams,Top/Tank/Blouse,https://files.catbox.moe/jwma88.pdf,,,
Designer A–F,claire-jackson,Sweater of Dreams,https://www.ravelry.com/patterns/library/sweater-of-dreams,Pullover,https://files.catbox.moe/sqleqr.pdf,,,
Designer A–F,claire-jackson,Scripey Sweater,https://www.ravelry.com/patterns/library/scripey-sweater,Pullover,https://files.catbox.moe/ngy30c.pdf,,,
Designer A–F,claire-jackson,Rewind Tank,https://www.ravelry.com/patterns/library/rewind-tank,Top/Tank/Blouse,https://files.catbox.moe/1pxmq2.pdf,,,
Designer A–F,claire-jackson,Pillars Tank,https://www.ravelry.com/patterns/library/pillars-tank,Top/Tank/Blouse,https://files.catbox.moe/al7hid.pdf,,,
Designer A–F,claire-jackson,Pillars Pullover,https://www.ravelry.com/patterns/library/pillars-pullover,Pullover,https://files.catbox.moe/mk6qmp.pdf,,,
Designer A–F,claire-jackson,Millennial Tee,https://www.ravelry.com/patterns/library/millennial-tee,Top/Tank/Blouse,https://files.catbox.moe/hpyp3n.pdf,,,
Designer A–F,claire-jackson,Middle Earth Adventure Socks,https://www.ravelry.com/patterns/library/middle-earth-adventure-socks,Socks,https://files.catbox.moe/xi8665.pdf,,,
Designer A–F,claire-jackson,Market Henley,https://www.ravelry.com/patterns/library/market-henley,Pullover,https://files.catbox.moe/o0gidt.pdf,,,
Designer A–F,claire-jackson,Kal Pullover,https://www.ravelry.com/patterns/library/kal-pullover,Pullover,https://files.catbox.moe/1jm8bh.pdf,,,
Designer A–F,claire-jackson,Kal Cardigan,https://www.ravelry.com/patterns/library/kal-cardigan,Cardigan,https://files.catbox.moe/gbfksl.pdf,,,
Designer A–F,claire-jackson,Head in the Clouds Tee,https://www.ravelry.com/patterns/library/head-in-the-clouds-tee,Top/Tank/Blouse,https://files.catbox.moe/f2ai89.pdf,,,
Designer A–F,claire-jackson,Flirt Skirt,https://www.ravelry.com/patterns/library/flirt-skirt-2,Dress/Bottoms,https://files.catbox.moe/33bduk.pdf,,,
Designer A–F,claire-jackson,Ever After Sweater,https://www.ravelry.com/patterns/library/ever-after-sweater,Pullover,https://files.catbox.moe/qt5agf.pdf,,,
Designer A–F,claire-jackson,Duology Scarf,https://www.ravelry.com/patterns/library/duology-scarf,Accessory,https://files.catbox.moe/ohq89e.pdf,,,
Designer A–F,claire-jackson,Cozy Cable Raglan,https://www.ravelry.com/patterns/library/cozy-cable-raglan,Pullover,https://files.catbox.moe/rfatog.pdf,,,
Designer A–F,claire-jackson,Compass Crew Sweater,https://www.ravelry.com/patterns/library/compass-crew-sweater,,https://files.catbox.moe/7qrwud.pdf,,,
Designer A–F,claire-jackson,Braided Embers Sweater,https://www.ravelry.com/patterns/library/braided-embers-sweater,Pullover,https://files.catbox.moe/p99xoq.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Wheat Cardigan,https://www.ravelry.com/patterns/library/wheat-cardigan,Cardigan,https://files.catbox.moe/uo6uxh.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Water Lilies Sweater,https://www.ravelry.com/patterns/library/water-lilies-sweater-2,Pullover,https://files.catbox.moe/yojutr.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Water Lilies Cardigan,https://www.ravelry.com/patterns/library/water-lilies-cardigan,Cardigan,https://files.catbox.moe/11to24.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Together Apart Sweater,https://www.ravelry.com/patterns/library/together-apart-sweater,Pullover,https://files.catbox.moe/2rnyjw.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Sylvester Pullover,https://www.ravelry.com/patterns/library/sylvester-pullover,,https://files.catbox.moe/1pqi1f.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Sylvester Pullover,https://www.ravelry.com/patterns/library/sylvester-pullover,,https://files.catbox.moe/1pqi1f.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Sunday Pullover,https://www.ravelry.com/patterns/library/sunday-pullover,,https://files.catbox.moe/287kst.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Sunday Pullover,https://www.ravelry.com/patterns/library/sunday-pullover,,https://files.catbox.moe/287kst.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Striped Tee,https://www.ravelry.com/patterns/library/striped-tee-4,,https://files.catbox.moe/uqomux.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Striped Tee,https://www.ravelry.com/patterns/library/striped-tee-4,,https://files.catbox.moe/uqomux.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Snow Drift Baby Sweater,https://www.ravelry.com/patterns/library/snow-drift-baby-sweater,,https://files.catbox.moe/q34yvi.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Snow Drift Baby Sweater,https://www.ravelry.com/patterns/library/snow-drift-baby-sweater,,https://files.catbox.moe/q34yvi.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Sara vest,https://www.ravelry.com/patterns/library/sara-vest,Vest/Slipover,https://files.catbox.moe/figqhf.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Rosa Shawl,https://www.ravelry.com/patterns/library/rosa-shawl-4,"Neckwear, Accessory",https://files.catbox.moe/4twev2.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Richard Socks,https://www.ravelry.com/patterns/library/richard-socks,socks,https://files.catbox.moe/72pk6k.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Richard Socks,https://www.ravelry.com/patterns/library/richard-socks,socks,https://files.catbox.moe/72pk6k.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Pixel Pullover,https://www.ravelry.com/patterns/library/pixel-pullover,Pullover,https://files.catbox.moe/x8k3c0.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Petalo Socks,https://www.ravelry.com/patterns/library/petalo-socks,socks,https://files.catbox.moe/8w3ixz.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Petalo Socks,https://www.ravelry.com/patterns/library/petalo-socks,socks,https://files.catbox.moe/8w3ixz.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,On the Road Pullover,https://www.ravelry.com/patterns/library/on-the-road-pullover,,https://files.catbox.moe/9t7ovo.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,On the Road Pullover,https://www.ravelry.com/patterns/library/on-the-road-pullover,,https://files.catbox.moe/9t7ovo.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Nikoleta Sweater,https://www.ravelry.com/patterns/library/nikoleta-sweater,Pullover,https://files.catbox.moe/bzawbs.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Muskoska Shawl,https://www.ravelry.com/patterns/library/muskoka-shawl,,https://files.catbox.moe/4vd9vf.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Muskoska Shawl,https://www.ravelry.com/patterns/library/muskoka-shawl,,https://files.catbox.moe/4vd9vf.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Momo Socks,https://www.ravelry.com/patterns/library/momo-socks-2,socks,https://files.catbox.moe/gt7k11.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Momo Socks,https://www.ravelry.com/patterns/library/momo-socks-2,socks,https://files.catbox.moe/gt7k11.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Mia Me Scarf,https://www.ravelry.com/patterns/library/mia-me-scarf,,https://files.catbox.moe/o6p8oe.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Mia Me Scarf,https://www.ravelry.com/patterns/library/mia-me-scarf,,https://files.catbox.moe/o6p8oe.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Meridian Top,https://www.ravelry.com/patterns/library/meridian-top,Top/Tank/Blouse,https://files.catbox.moe/nuosmd.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Melody Sweater,https://www.ravelry.com/patterns/library/melody-sweater-3,,https://files.catbox.moe/opvexp.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Melody Sweater,https://www.ravelry.com/patterns/library/melody-sweater-3,,https://files.catbox.moe/opvexp.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Melina Pullover,https://www.ravelry.com/patterns/library/melina-pullover,pullover,https://files.catbox.moe/qcepvi.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Melina Pullover,https://www.ravelry.com/patterns/library/melina-pullover,pullover,https://files.catbox.moe/qcepvi.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Marina Shawl,https://www.ravelry.com/patterns/library/marina-shawl-6,,https://files.catbox.moe/ngjd18.pdf,,,
Designer A–F,claudia-quintanilla-eweknit,Marina Shawl,https://www.ravelry.com/patterns/library/marina-shawl-6,,https://files.catbox.moe/ngjd18.pdf,,,
